date,"1호선
설화명곡
(1_1_total_kwh)","1호선
월배기지
(1_2_total_kwh)","1호선
서부정류장
(1_3_total_kwh)","1호선
반월당
(1_4_total_kwh)","1호선
신천
(1_5_total_kwh)","1호선
방촌
(1_6_total_kwh)","1호선
안심
(1_7_total_kwh)","2호선
문양기지
(2_1_total_kwh)","2호선
대실
(2_2_total_kwh)","2호선
성서산단
(2_3_total_kwh)","2호선
죽전
(2_4_total_kwh)","2호선
반고개
(2_5_total_kwh)","2호선
대구은행
(2_6_total_kwh)","2호선
만촌
(2_7_total_kwh)","2호선
대공원
(2_8_total_kwh)","2호선
사월
(2_9_total_kwh)","2호선
영남대
(2_10_total_kwh)","3호선
칠곡기지
(3_1_total_kwh)","3호선
팔달시장
(3_2_total_kwh)","3호선
남산
(3_3_total_kwh)","3호선
범물기지
(3_4_total_kwh)","1호선
설화명곡
(1_1_peak_kw)","1호선
월배기지
(1_2_peak_kw)","1호선
서부정류장
(1_3_peak_kw)","1호선
반월당
(1_4_peak_kw)","1호선
신천
(1_5_peak_kw)","1호선
방촌
(1_6_peak_kw)","1호선
안심
(1_7_peak_kw)","2호선
문양기지
(2_1_peak_kw)","2호선
대실
(2_2_peak_kw)","2호선
성서산단
(2_3_peak_kw)","2호선
죽전
(2_4_peak_kw)","2호선
반고개
(2_5_peak_kw)","2호선
대구은행
(2_6_peak_kw)","2호선
만촌
(2_7_peak_kw)","2호선
대공원
(2_8_peak_kw)","2호선
사월
(2_9_peak_kw)","2호선
영남대
(2_10_peak_kw)","3호선
칠곡기지
(3_1_peak_kw)","3호선
팔달시장
(3_2_peak_kw)","3호선
남산
(3_3_peak_kw)","3호선
범물기지
(3_4_peak_kw)","휴일
(is_holiday)","승객수
(passengers)"
2025-11-24,14472,55151,34983,28225,28945,26805,52061,24335,8849,28469,26914,30392,22109,19597,20740,26842,14710,24734,22758,24831,16834,995,3367,2419,1932,2210,1987,3199,1450,728,1882,1862,2213,1561,1603,1541,1860,914,1688,1604,1768,1112,0,185233
2025-11-25,16696,52959,36339,28737,28427,26340,51063,24350,8896,26784,27815,31231,22044,19378,22493,26453,14709,28712,23044,27302,17289,1046,3408,2628,2028,2223,1847,2978,1411,660,2026,1908,2153,1624,1651,1404,1924,960,1670,1837,1846,1140,0,183289
2025-11-26,14470,56773,35201,28134,28563,27518,45653,25916,8848,28340,27155,30636,22005,20468,22988,25293,15574,28631,22919,27733,16710,950,3653,2827,1853,2273,1926,2771,1486,657,1937,1800,2119,1457,1582,1625,1761,1039,1526,1691,1898,1166,0,194447
2025-11-27,15273,55330,35354,28240,28747,27344,49909,25120,8800,27365,28073,28412,22041,19959,19855,26958,15094,28048,24410,26153,18740,1008,3487,2652,2204,2183,1939,2989,1634,624,1757,2170,1968,1768,1627,1426,1830,1097,1829,1872,1728,1175,0,185531
2025-11-28,13345,56926,33914,29034,28953,26785,49395,29086,8612,26821,28130,27569,22571,19426,19777,26799,14759,28844,24702,26401,18481,808,3538,2292,1849,2125,1860,2947,1514,659,1872,1822,1733,1740,1406,1296,1908,910,1786,1740,1642,1175,0,201837
2025-11-29,14459,52769,36642,26082,27877,25604,50170,29644,9118,27433,25262,29815,20795,17801,20884,26414,14980,29926,22391,26765,17335,918,2952,2474,1709,1907,1647,2713,1613,593,1723,1519,1836,1415,1363,1488,1703,991,1748,1601,1714,1040,1,175638
2025-11-30,15510,42827,36149,25366,26633,23977,41151,27367,8624,23119,24184,28426,19358,17464,19837,21576,16723,26275,21328,25457,15625,996,2398,2215,1697,1793,1517,2431,1476,549,1435,1466,1678,1167,1188,1298,1430,1090,1515,1345,1434,844,1,133195
2025-12-01,13655,55941,35747,27663,28273,26961,53232,25258,8534,25994,27149,29213,21927,18980,21086,25880,15119,25391,24145,26133,16615,866,3446,2501,1899,2148,1839,3174,1615,614,1848,1829,1920,1442,1637,1531,1830,953,1731,1760,1656,1126,0,184912
2025-12-02,12834,56072,37072,28329,33745,20600,51421,29390,8938,26270,26578,27865,23035,19134,22422,26207,14644,28835,25931,27012,18027,851,3410,2918,1999,2364,1615,3124,1579,632,1850,1697,1855,1703,1550,1781,1793,1039,1708,1814,1956,1140,0,182992
2025-12-03,15135,59773,36964,28683,33250,21486,57654,32094,8772,36414,279,44738,22691,19640,22319,25328,16294,33553,26917,29849,18636,948,3329,2834,1945,2214,1507,3258,1774,647,2326,569,3166,1530,1517,1574,1705,1051,1984,1912,2189,1192,0,181582
2025-12-04,16100,62282,34621,29222,28868,27447,55897,33607,9267,35470,0,49541,20904,20158,21687,25750,16076,32805,26268,29253,20173,1020,3458,2590,2283,1968,1956,3410,1735,607,2196,0,3300,1553,1745,1464,1747,1130,1699,2071,1947,1218,0,179479
2025-12-05,14802,61792,35373,28804,29245,27224,54529,33107,9077,26671,25531,29884,23314,19559,21841,25548,16215,32454,26873,29280,18963,995,3672,2383,2202,2173,1910,3020,1668,670,1870,1733,2196,1734,1627,1459,1772,1022,1791,1947,1849,1371,0,194912
2025-12-06,14182,59062,32553,28785,28548,26387,50250,32576,8785,26601,24964,29448,22873,19021,20530,25857,14981,30256,25667,28060,17873,937,3317,2246,1926,1849,1722,2753,1656,564,1706,1452,1778,1509,1296,1512,1718,1008,1731,1734,1691,1008,1,178792
2025-12-07,14901,52669,35423,25676,25459,24369,49065,28249,8776,24713,26931,27257,22284,17381,21182,23245,15110,27914,23895,23342,18539,1027,2794,2311,1864,1551,1571,2786,1471,553,1572,1754,1750,1354,1138,1306,1532,874,1567,1449,1480,1063,1,133164
2025-12-08,15092,56962,34424,29254,27791,27880,49308,28206,9182,27655,24001,28632,24602,18563,23349,24262,14335,29688,25000,26654,18427,1046,4015,2422,1903,2064,1999,2976,1754,749,1793,1690,1867,1795,1339,1663,1645,922,1806,1901,1688,1175,0,185636
2025-12-09,16018,61031,35003,28335,29229,25927,55141,31736,9453,26074,28790,28879,22746,18370,22008,26213,15347,32509,24939,27414,18911,1002,3686,2479,2047,2064,2202,3360,1620,680,2009,1925,1853,1686,1534,1543,1793,977,1809,1918,1670,1227,0,185388
2025-12-10,17004,58658,35680,27110,28944,25597,54093,30446,9205,26371,28918,29914,24169,18262,22101,24404,16350,31417,25084,28187,18791,1167,3754,2551,1809,2158,1778,2986,1577,595,2066,1999,2110,1943,1361,1553,1926,1253,1765,1927,2065,1218,0,192052
2025-12-11,16307,55628,38446,24828,29428,25697,51563,26159,9836,27638,28349,28417,23688,19043,23877,24483,15857,30204,24240,26777,17996,1085,3636,2597,1960,2214,1836,3128,1627,674,2018,1824,1937,1747,1733,1548,1784,1080,1797,1679,1665,1178,0,193101
2025-12-12,16048,59570,37234,26947,29873,26563,54393,30430,9068,26854,27461,31894,22644,18516,24348,20739,16985,31241,24656,29498,19058,1112,3682,2633,1857,2195,1836,3322,1745,628,1954,2064,2189,1590,1579,1644,1661,1222,1806,2028,2200,1385,0,204147
2025-12-13,15304,55697,33687,27299,28006,26182,47974,26567,9536,26357,26365,29200,22599,17201,20161,25168,16114,30181,23092,29096,18115,968,3197,2162,1837,1882,1722,2761,1375,591,1889,1670,1834,1548,1090,1308,1647,996,1679,1417,1791,1284,1,184860
2025-12-14,12972,56260,32069,25999,26480,23265,48610,27157,8458,23726,26715,27057,20256,17035,19598,22167,16138,30552,22758,27951,17651,808,3034,1994,1730,1807,1509,2748,1471,507,1637,1644,1651,1396,1262,1279,1457,1025,1604,1737,1578,959,1,146025
2025-12-15,14844,60877,34856,28685,29351,26097,55245,30054,9123,28337,27452,28572,23757,18895,26117,17943,18400,32671,25669,26817,20269,972,3768,2693,2091,2143,1845,3245,1553,660,1934,1742,2011,1837,1406,1913,1542,1332,1884,1814,1835,1259,0,185154
2025-12-16,14499,64852,33611,29403,27264,27484,56378,31194,9276,26972,30439,29783,23358,19005,27347,16482,19053,33393,24273,28212,19796,854,3768,2378,2158,2004,1855,3239,1745,708,2107,2170,2062,1916,1627,1730,1212,1219,1935,1774,1979,1316,0,191018
2025-12-17,15702,57556,35414,29893,26376,26593,53227,28484,9429,27352,28294,30890,22342,19719,26617,19252,18506,30190,23815,28229,18063,1014,3797,2537,2056,2089,1780,3310,1534,624,1934,1990,2090,1745,1488,1829,1444,1296,1705,1840,1832,1210,0,192628
2025-12-18,17056,59048,35200,29024,28585,26702,53091,30302,9369,27497,28731,28868,24458,18067,27763,20482,16370,30454,26098,31749,15947,1039,3557,2354,2072,2148,1851,3032,1634,653,1855,1836,1879,1749,1418,2018,1413,1020,1791,2022,2215,1077,0,188295
2025-12-19,16986,58766,35971,29643,25300,27356,56279,32101,9609,26179,29303,34031,21744,18869,24692,20512,18763,29661,25549,30565,17472,1083,3626,2599,2158,2102,1985,3283,1661,732,1814,1963,2234,1753,1442,1567,1465,1214,1783,2004,1788,1233,0,203185
2025-12-20,15718,49966,36826,28531,28729,28233,46002,25274,9524,26067,28388,33639,24581,18490,25908,21929,18769,28336,22070,28781,16785,948,2837,2395,1947,1937,1805,2753,1454,614,1733,1721,2110,1586,1248,1678,1469,1241,1572,1644,1791,999,1,192572
2025-12-21,16979,44923,36674,25489,27518,23342,43286,25487,8321,25642,25141,27163,20872,16313,23857,21543,15552,26831,26155,28336,16865,1094,2614,2170,1933,1893,1672,2469,1517,511,1598,1632,1692,1411,1051,1483,1354,1003,1414,1572,1630,965,1,140209
2025-12-22,16335,61271,35024,30180,28543,27446,53991,32251,9480,27875,28345,28307,24498,18256,27787,20345,16139,32604,27147,27599,20571,1085,4092,2736,1962,2183,1859,3133,1610,664,1951,1891,2167,1732,1610,1817,1613,1006,1823,2074,1783,1233,0,187810
2025-12-23,15453,61740,35689,28828,28562,26667,54594,33041,9251,27426,28180,28952,24056,18770,25437,20605,18204,32072,25964,27714,20522,981,3797,2340,1991,2102,2012,3214,1771,651,1824,1930,1930,1801,1510,1841,1465,1186,1748,2088,1748,1236,0,188445
2025-12-24,14961,57448,35006,28570,29427,26525,49308,29810,8860,27192,27533,27850,23022,18512,23730,22158,15790,34273,21289,27203,20265,1066,3768,2573,2066,2037,1880,3016,1656,620,2021,1838,1992,1791,1481,1690,1672,1003,1996,1561,2036,1201,0,199631
2025-12-25,15614,55799,30897,28979,29079,23363,49001,32443,8694,23228,26755,26075,21760,16701,21080,23087,16216,29633,26184,27798,17198,985,3074,1829,1770,1839,1532,2509,1654,559,1464,1594,1750,1436,1104,1289,1515,948,1572,1656,1869,936,1,176482
2025-12-26,14907,66881,35478,29674,30746,28316,58141,37182,9348,28687,25074,31372,23525,19163,24440,20723,19271,35603,27275,31856,20567,1033,3910,2746,2225,2112,1914,3226,1946,714,2081,1877,2256,1755,1517,1649,1645,1358,1967,1909,2053,1256,0,182512
2025-12-27,15666,58579,34013,29152,30355,26352,54903,33654,9380,25264,27479,29506,23673,18284,21211,24164,17750,31890,25300,30970,18435,1058,3247,2146,1891,2039,1761,2849,1714,684,1546,1766,1742,1692,1183,1344,1649,1138,1668,1685,1889,1207,1,170385
2025-12-28,16962,49337,36357,25991,27996,24730,51492,29485,8366,24178,27565,25308,22125,16754,21911,21979,16105,31586,23735,26908,17939,1148,2760,2393,1937,1901,1584,2719,1596,495,1644,1632,1654,1421,1092,1411,1503,1046,1878,1639,1771,1097,1,132174
2025-12-29,15603,58213,35986,29366,29425,27162,53970,30021,9191,27999,28578,28576,25009,19756,28635,15893,18911,32923,23224,27657,18618,1087,3480,2362,2200,2179,1841,3180,1673,653,1922,1882,1778,1928,1514,2006,1409,1306,1895,1800,1719,1224,0,194939
2025-12-30,13690,62429,34424,30607,29232,27684,54465,31880,8937,27305,28541,27796,25147,18166,28467,15579,18611,30688,26985,29863,20082,927,3595,2386,2124,2068,2004,3120,1858,580,1975,1884,1966,1749,1385,1896,1000,1202,1728,1791,2076,1282,0,188146
2025-12-31,14065,64296,35258,30106,29481,26300,57983,34433,8912,28115,26894,26955,23589,18344,25690,20677,16636,35148,27518,30155,21918,954,3658,2287,2220,2189,2024,3325,1793,655,2244,1711,1802,1736,1692,1673,1419,1061,1895,1901,1932,1328,0,205745
2026-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2026-01-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
2026-01-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2026-01-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2026-01-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
2026-01-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
2026-01-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
2026-01-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
2026-01-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
2026-01-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2026-01-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2026-01-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
2026-01-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
2026-01-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
2026-01-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
2026-01-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
2026-01-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2026-01-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2026-01-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
2026-01-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
2026-01-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
2026-01-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
2026-01-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
2026-01-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2026-01-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2026-01-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
2026-01-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
2026-01-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
2026-01-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
2026-01-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
2026-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2026-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2026-02-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
2026-02-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
2026-02-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
2026-02-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
2026-02-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
2026-02-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2026-02-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2026-02-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
2026-02-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
2026-02-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
2026-02-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
2026-02-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
2026-02-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2026-02-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2026-02-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2026-02-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2026-02-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2026-02-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
2026-02-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
2026-02-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2026-02-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2026-02-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
2026-02-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
2026-02-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
2026-02-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
2026-02-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
2026-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2026-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2026-03-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2026-03-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
2026-03-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
2026-03-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
2026-03-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
2026-03-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2026-03-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2026-03-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
2026-03-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
2026-03-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
2026-03-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
2026-03-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
2026-03-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2026-03-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2026-03-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
2026-03-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
2026-03-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
2026-03-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
2026-03-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
2026-03-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2026-03-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2026-03-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
2026-03-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
2026-03-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
2026-03-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
2026-03-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
2026-03-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2026-03-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2026-03-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
2026-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
2026-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
2026-04-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
2026-04-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
2026-04-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2026-04-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2026-04-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
2026-04-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
2026-04-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
2026-04-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
2026-04-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
2026-04-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2026-04-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2026-04-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
2026-04-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
2026-04-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
2026-04-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
2026-04-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
2026-04-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2026-04-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2026-04-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
2026-04-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
2026-04-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
2026-04-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
2026-04-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
2026-04-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2026-04-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2026-04-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
2026-04-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
2026-04-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
2026-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
2026-05-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
2026-05-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2026-05-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2026-05-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
2026-05-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2026-05-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
2026-05-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
2026-05-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
2026-05-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2026-05-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2026-05-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
2026-05-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
2026-05-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
2026-05-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
2026-05-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
2026-05-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2026-05-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2026-05-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
2026-05-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
2026-05-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
2026-05-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
2026-05-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
2026-05-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2026-05-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2026-05-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2026-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
2026-05-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
2026-05-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
2026-05-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
2026-05-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2026-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2026-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
