station,date,time,usage_kwh,peak_kw
월배기지,2026-09-06,19:15,0.0,0.0
월배기지,2026-09-06,19:30,0.0,0.0
월배기지,2026-09-06,19:45,0.0,0.0
월배기지,2026-09-06,20:00,0.0,0.0
월배기지,2026-09-06,20:15,0.0,0.0
월배기지,2026-09-06,20:30,0.0,0.0
월배기지,2026-09-06,20:45,0.0,0.0
월배기지,2026-09-06,21:00,0.0,0.0
월배기지,2026-09-06,21:15,0.0,0.0
월배기지,2026-09-06,21:30,0.0,0.0
월배기지,2026-09-06,21:45,0.0,0.0
월배기지,2026-09-06,22:00,0.0,0.0
월배기지,2026-09-06,22:15,0.0,0.0
월배기지,2026-09-06,22:30,0.0,0.0
월배기지,2026-09-06,22:45,0.0,0.0
월배기지,2026-09-06,23:00,0.0,0.0
월배기지,2026-09-06,23:15,0.0,0.0
월배기지,2026-09-06,23:30,0.0,0.0
월배기지,2026-09-06,23:45,0.0,0.0
월배기지,2026-09-06,24:00,0.0,0.0
서부정류장,2026-09-04,00:15,185.4,741.6
서부정류장,2026-09-04,00:30,170.4,681.6
서부정류장,2026-09-04,00:45,172.2,688.8
서부정류장,2026-09-04,01:00,166.8,667.2
서부정류장,2026-09-04,01:15,183.0,732.0
서부정류장,2026-09-04,01:30,180.0,720.0
서부정류장,2026-09-04,01:45,198.6,794.4
서부정류장,2026-09-04,02:00,194.4,777.6
서부정류장,2026-09-04,02:15,195.0,780.0
서부정류장,2026-09-04,02:30,175.8,703.2
서부정류장,2026-09-04,02:45,168.6,674.4
서부정류장,2026-09-04,03:00,160.8,643.2
서부정류장,2026-09-04,03:15,181.2,724.8
서부정류장,2026-09-04,03:30,181.8,727.2
서부정류장,2026-09-04,03:45,187.8,751.2
서부정류장,2026-09-04,04:00,177.6,710.4
서부정류장,2026-09-04,04:15,172.8,691.2
서부정류장,2026-09-04,04:30,151.2,604.8
서부정류장,2026-09-04,04:45,166.8,667.2
서부정류장,2026-09-04,05:00,170.4,681.6
서부정류장,2026-09-04,05:15,214.2,856.8
서부정류장,2026-09-04,05:30,232.8,931.2
서부정류장,2026-09-04,05:45,311.4,1245.6
서부정류장,2026-09-04,06:00,393.0,1572.0
서부정류장,2026-09-04,06:15,452.4,1809.6
서부정류장,2026-09-04,06:30,364.8,1459.2
서부정류장,2026-09-04,06:45,343.8,1375.2
서부정류장,2026-09-04,07:00,327.0,1308.0
서부정류장,2026-09-04,07:15,360.0,1440.0
서부정류장,2026-09-04,07:30,431.4,1725.6
서부정류장,2026-09-04,07:45,489.6,1958.4
서부정류장,2026-09-04,08:00,580.2,2320.8
서부정류장,2026-09-04,08:15,630.0,2520.0
서부정류장,2026-09-04,08:30,636.6,2546.4
서부정류장,2026-09-04,08:45,660.6,2642.4
서부정류장,2026-09-04,09:00,660.6,2642.4
서부정류장,2026-09-04,09:15,741.0,2964.0
서부정류장,2026-09-04,09:30,707.4,2829.6
서부정류장,2026-09-04,09:45,627.6,2510.4
서부정류장,2026-09-04,10:00,517.2,2068.8
서부정류장,2026-09-04,10:15,732.0,2928.0
서부정류장,2026-09-04,10:30,688.2,2752.8
서부정류장,2026-09-04,10:45,685.2,2740.8
서부정류장,2026-09-04,11:00,669.6,2678.4
서부정류장,2026-09-04,11:15,667.2,2668.8
서부정류장,2026-09-04,11:30,664.8,2659.2
서부정류장,2026-09-04,11:45,685.2,2740.8
서부정류장,2026-09-04,12:00,762.0,3048.0
서부정류장,2026-09-04,12:15,747.0,2988.0
서부정류장,2026-09-04,12:30,669.6,2678.4
서부정류장,2026-09-04,12:45,715.2,2860.8
서부정류장,2026-09-04,13:00,731.4,2925.6
서부정류장,2026-09-04,13:15,669.6,2678.4
서부정류장,2026-09-04,13:30,625.2,2500.8
서부정류장,2026-09-04,13:45,609.6,2438.4
서부정류장,2026-09-04,14:00,570.0,2280.0
서부정류장,2026-09-04,14:15,604.2,2416.8
서부정류장,2026-09-04,14:30,578.4,2313.6
서부정류장,2026-09-04,14:45,646.8,2587.2
서부정류장,2026-09-04,15:00,588.6,2354.4
서부정류장,2026-09-04,15:15,637.2,2548.8
서부정류장,2026-09-04,15:30,625.8,2503.2
서부정류장,2026-09-04,15:45,633.0,2532.0
서부정류장,2026-09-04,16:00,607.8,2431.2
서부정류장,2026-09-04,16:15,654.6,2618.4
서부정류장,2026-09-04,16:30,627.6,2510.4
서부정류장,2026-09-04,16:45,590.4,2361.6
서부정류장,2026-09-04,17:00,589.2,2356.8
서부정류장,2026-09-04,17:15,628.2,2512.8
서부정류장,2026-09-04,17:30,641.4,2565.6
서부정류장,2026-09-04,17:45,683.4,2733.6
서부정류장,2026-09-04,18:00,767.4,3069.6
서부정류장,2026-09-04,18:15,698.4,2793.6
서부정류장,2026-09-04,18:30,706.8,2827.2
서부정류장,2026-09-04,18:45,648.0,2592.0
서부정류장,2026-09-04,19:00,649.2,2596.8
서부정류장,2026-09-04,19:15,619.8,2479.2
서부정류장,2026-09-04,19:30,606.0,2424.0
서부정류장,2026-09-04,19:45,577.8,2311.2
서부정류장,2026-09-04,20:00,559.2,2236.8
서부정류장,2026-09-04,20:15,580.2,2320.8
서부정류장,2026-09-04,20:30,568.2,2272.8
서부정류장,2026-09-04,20:45,556.8,2227.2
서부정류장,2026-09-04,21:00,520.2,2080.8
서부정류장,2026-09-04,21:15,633.0,2532.0
서부정류장,2026-09-04,21:30,596.4,2385.6
서부정류장,2026-09-04,21:45,622.2,2488.8
서부정류장,2026-09-04,22:00,615.0,2460.0
서부정류장,2026-09-04,22:15,442.8,1771.2
서부정류장,2026-09-04,22:30,426.6,1706.4
서부정류장,2026-09-04,22:45,405.6,1622.4
서부정류장,2026-09-04,23:00,356.4,1425.6
서부정류장,2026-09-04,23:15,345.0,1380.0
서부정류장,2026-09-04,23:30,355.8,1423.2
서부정류장,2026-09-04,23:45,408.6,1634.4
서부정류장,2026-09-04,24:00,314.4,1257.6
서부정류장,2026-09-05,00:15,193.8,775.2
서부정류장,2026-09-05,00:30,186.0,744.0
서부정류장,2026-09-05,00:45,165.0,660.0
서부정류장,2026-09-05,01:00,159.6,638.4
서부정류장,2026-09-05,01:15,178.8,715.2
서부정류장,2026-09-05,01:30,184.2,736.8
서부정류장,2026-09-05,01:45,196.2,784.8
서부정류장,2026-09-05,02:00,189.0,756.0
서부정류장,2026-09-05,02:15,187.2,748.8
서부정류장,2026-09-05,02:30,165.6,662.4
서부정류장,2026-09-05,02:45,161.4,645.6
서부정류장,2026-09-05,03:00,163.8,655.2
서부정류장,2026-09-05,03:15,177.0,708.0
서부정류장,2026-09-05,03:30,180.6,722.4
서부정류장,2026-09-05,03:45,177.0,708.0
서부정류장,2026-09-05,04:00,182.4,729.6
서부정류장,2026-09-05,04:15,174.6,698.4
서부정류장,2026-09-05,04:30,148.8,595.2
서부정류장,2026-09-05,04:45,159.0,636.0
서부정류장,2026-09-05,05:00,165.0,660.0
서부정류장,2026-09-05,05:15,214.8,859.2
서부정류장,2026-09-05,05:30,229.2,916.8
서부정류장,2026-09-05,05:45,264.0,1056.0
서부정류장,2026-09-05,06:00,290.4,1161.6
서부정류장,2026-09-05,06:15,330.0,1320.0
서부정류장,2026-09-05,06:30,324.0,1296.0
서부정류장,2026-09-05,06:45,325.2,1300.8
서부정류장,2026-09-05,07:00,369.6,1478.4
서부정류장,2026-09-05,07:15,362.4,1449.6
서부정류장,2026-09-05,07:30,434.4,1737.6
서부정류장,2026-09-05,07:45,381.0,1524.0
서부정류장,2026-09-05,08:00,433.8,1735.2
서부정류장,2026-09-05,08:15,571.8,2287.2
서부정류장,2026-09-05,08:30,496.2,1984.8
서부정류장,2026-09-05,08:45,529.2,2116.8
서부정류장,2026-09-05,09:00,593.4,2373.6
서부정류장,2026-09-05,09:15,475.8,1903.2
서부정류장,2026-09-05,09:30,542.4,2169.6
서부정류장,2026-09-05,09:45,449.4,1797.6
서부정류장,2026-09-05,10:00,440.4,1761.6
서부정류장,2026-09-05,10:15,591.0,2364.0
서부정류장,2026-09-05,10:30,622.2,2488.8
서부정류장,2026-09-05,10:45,649.2,2596.8
서부정류장,2026-09-05,11:00,687.0,2748.0
서부정류장,2026-09-05,11:15,647.4,2589.6
서부정류장,2026-09-05,11:30,627.6,2510.4
서부정류장,2026-09-05,11:45,672.6,2690.4
서부정류장,2026-09-05,12:00,635.4,2541.6
서부정류장,2026-09-05,12:15,751.8,3007.2
서부정류장,2026-09-05,12:30,772.8,3091.2
서부정류장,2026-09-05,12:45,720.6,2882.4
서부정류장,2026-09-05,13:00,708.6,2834.4
서부정류장,2026-09-05,13:15,761.4,3045.6
서부정류장,2026-09-05,13:30,699.6,2798.4
서부정류장,2026-09-05,13:45,676.2,2704.8
서부정류장,2026-09-05,14:00,711.6,2846.4
서부정류장,2026-09-05,14:15,700.2,2800.8
서부정류장,2026-09-05,14:30,676.2,2704.8
서부정류장,2026-09-05,14:45,693.6,2774.4
서부정류장,2026-09-05,15:00,617.4,2469.6
서부정류장,2026-09-05,15:15,681.0,2724.0
서부정류장,2026-09-05,15:30,693.6,2774.4
서부정류장,2026-09-05,15:45,622.2,2488.8
서부정류장,2026-09-05,16:00,663.6,2654.4
서부정류장,2026-09-05,16:15,715.8,2863.2
서부정류장,2026-09-05,16:30,715.2,2860.8
서부정류장,2026-09-05,16:45,661.2,2644.8
서부정류장,2026-09-05,17:00,668.4,2673.6
서부정류장,2026-09-05,17:15,730.2,2920.8
서부정류장,2026-09-05,17:30,693.6,2774.4
서부정류장,2026-09-05,17:45,790.2,3160.8
서부정류장,2026-09-05,18:00,769.8,3079.2
서부정류장,2026-09-05,18:15,720.0,2880.0
서부정류장,2026-09-05,18:30,757.8,3031.2
서부정류장,2026-09-05,18:45,709.2,2836.8
서부정류장,2026-09-05,19:00,686.4,2745.6
서부정류장,2026-09-05,19:15,735.0,2940.0
서부정류장,2026-09-05,19:30,725.4,2901.6
서부정류장,2026-09-05,19:45,715.8,2863.2
서부정류장,2026-09-05,20:00,657.6,2630.4
서부정류장,2026-09-05,20:15,690.0,2760.0
서부정류장,2026-09-05,20:30,715.8,2863.2
서부정류장,2026-09-05,20:45,679.8,2719.2
서부정류장,2026-09-05,21:00,622.8,2491.2
서부정류장,2026-09-05,21:15,637.8,2551.2
서부정류장,2026-09-05,21:30,655.2,2620.8
서부정류장,2026-09-05,21:45,652.2,2608.8
서부정류장,2026-09-05,22:00,630.0,2520.0
서부정류장,2026-09-05,22:15,475.2,1900.8
서부정류장,2026-09-05,22:30,436.8,1747.2
서부정류장,2026-09-05,22:45,412.8,1651.2
서부정류장,2026-09-05,23:00,404.4,1617.6
서부정류장,2026-09-05,23:15,408.6,1634.4
서부정류장,2026-09-05,23:30,402.0,1608.0
서부정류장,2026-09-05,23:45,478.2,1912.8
서부정류장,2026-09-05,24:00,349.8,1399.2
서부정류장,2026-09-06,00:15,199.8,799.2
서부정류장,2026-09-06,00:30,171.6,686.4
서부정류장,2026-09-06,00:45,144.6,578.4
서부정류장,2026-09-06,01:00,150.0,600.0
서부정류장,2026-09-06,01:15,167.4,669.6
서부정류장,2026-09-06,01:30,168.0,672.0
서부정류장,2026-09-06,01:45,172.8,691.2
서부정류장,2026-09-06,02:00,179.4,717.6
서부정류장,2026-09-06,02:15,178.2,712.8
서부정류장,2026-09-06,02:30,151.8,607.2
서부정류장,2026-09-06,02:45,144.0,576.0
서부정류장,2026-09-06,03:00,142.8,571.2
서부정류장,2026-09-06,03:15,161.4,645.6
서부정류장,2026-09-06,03:30,169.2,676.8
서부정류장,2026-09-06,03:45,172.8,691.2
서부정류장,2026-09-06,04:00,178.8,715.2
서부정류장,2026-09-06,04:15,173.4,693.6
서부정류장,2026-09-06,04:30,148.8,595.2
서부정류장,2026-09-06,04:45,156.0,624.0
서부정류장,2026-09-06,05:00,162.6,650.4
서부정류장,2026-09-06,05:15,209.4,837.6
서부정류장,2026-09-06,05:30,223.2,892.8
서부정류장,2026-09-06,05:45,280.2,1120.8
서부정류장,2026-09-06,06:00,369.6,1478.4
서부정류장,2026-09-06,06:15,408.6,1634.4
서부정류장,2026-09-06,06:30,416.4,1665.6
서부정류장,2026-09-06,06:45,411.0,1644.0
서부정류장,2026-09-06,07:00,468.0,1872.0
서부정류장,2026-09-06,07:15,490.2,1960.8
서부정류장,2026-09-06,07:30,489.6,1958.4
서부정류장,2026-09-06,07:45,494.4,1977.6
서부정류장,2026-09-06,08:00,458.4,1833.6
서부정류장,2026-09-06,08:15,556.2,2224.8
서부정류장,2026-09-06,08:30,572.4,2289.6
서부정류장,2026-09-06,08:45,555.6,2222.4
서부정류장,2026-09-06,09:00,586.8,2347.2
서부정류장,2026-09-06,09:15,541.8,2167.2
서부정류장,2026-09-06,09:30,514.2,2056.8
서부정류장,2026-09-06,09:45,460.8,1843.2
서부정류장,2026-09-06,10:00,445.2,1780.8
서부정류장,2026-09-06,10:15,638.4,2553.6
서부정류장,2026-09-06,10:30,656.4,2625.6
서부정류장,2026-09-06,10:45,619.2,2476.8
서부정류장,2026-09-06,11:00,636.6,2546.4
서부정류장,2026-09-06,11:15,596.4,2385.6
서부정류장,2026-09-06,11:30,629.4,2517.6
서부정류장,2026-09-06,11:45,640.8,2563.2
서부정류장,2026-09-06,12:00,583.2,2332.8
서부정류장,2026-09-06,12:15,615.6,2462.4
서부정류장,2026-09-06,12:30,570.6,2282.4
서부정류장,2026-09-06,12:45,624.0,2496.0
서부정류장,2026-09-06,13:00,597.0,2388.0
서부정류장,2026-09-06,13:15,663.6,2654.4
서부정류장,2026-09-06,13:30,643.8,2575.2
서부정류장,2026-09-06,13:45,654.6,2618.4
서부정류장,2026-09-06,14:00,610.8,2443.2
서부정류장,2026-09-06,14:15,633.6,2534.4
서부정류장,2026-09-06,14:30,596.4,2385.6
서부정류장,2026-09-06,14:45,579.6,2318.4
서부정류장,2026-09-06,15:00,602.4,2409.6
서부정류장,2026-09-06,15:15,651.0,2604.0
서부정류장,2026-09-06,15:30,663.0,2652.0
서부정류장,2026-09-06,15:45,693.6,2774.4
서부정류장,2026-09-06,16:00,681.0,2724.0
서부정류장,2026-09-06,16:15,657.6,2630.4
서부정류장,2026-09-06,16:30,642.0,2568.0
서부정류장,2026-09-06,16:45,612.0,2448.0
서부정류장,2026-09-06,17:00,649.2,2596.8
서부정류장,2026-09-06,17:15,718.2,2872.8
서부정류장,2026-09-06,17:30,640.2,2560.8
서부정류장,2026-09-06,17:45,690.6,2762.4
서부정류장,2026-09-06,18:00,641.4,2565.6
서부정류장,2026-09-06,18:15,635.4,2541.6
서부정류장,2026-09-06,18:30,613.2,2452.8
서부정류장,2026-09-06,18:45,0.0,0.0
서부정류장,2026-09-06,19:00,0.0,0.0
서부정류장,2026-09-06,19:15,0.0,0.0
서부정류장,2026-09-06,19:30,0.0,0.0
서부정류장,2026-09-06,19:45,0.0,0.0
서부정류장,2026-09-06,20:00,0.0,0.0
서부정류장,2026-09-06,20:15,0.0,0.0
서부정류장,2026-09-06,20:30,0.0,0.0
서부정류장,2026-09-06,20:45,0.0,0.0
서부정류장,2026-09-06,21:00,0.0,0.0
서부정류장,2026-09-06,21:15,0.0,0.0
서부정류장,2026-09-06,21:30,0.0,0.0
서부정류장,2026-09-06,21:45,0.0,0.0
서부정류장,2026-09-06,22:00,0.0,0.0
서부정류장,2026-09-06,22:15,0.0,0.0
서부정류장,2026-09-06,22:30,0.0,0.0
서부정류장,2026-09-06,22:45,0.0,0.0
서부정류장,2026-09-06,23:00,0.0,0.0
서부정류장,2026-09-06,23:15,0.0,0.0
서부정류장,2026-09-06,23:30,0.0,0.0
서부정류장,2026-09-06,23:45,0.0,0.0
서부정류장,2026-09-06,24:00,0.0,0.0
반월당,2026-09-04,00:15,126.2,505.0
반월당,2026-09-04,00:30,96.0,384.0
반월당,2026-09-04,00:45,93.6,374.4
반월당,2026-09-04,01:00,89.8,359.0
반월당,2026-09-04,01:15,102.7,410.9
반월당,2026-09-04,01:30,105.1,420.5
반월당,2026-09-04,01:45,102.2,409.0
반월당,2026-09-04,02:00,104.2,416.6
반월당,2026-09-04,02:15,106.1,424.3
반월당,2026-09-04,02:30,86.9,347.5
반월당,2026-09-04,02:45,85.4,341.8
반월당,2026-09-04,03:00,82.6,330.2
반월당,2026-09-04,03:15,108.5,433.9
반월당,2026-09-04,03:30,105.6,422.4
반월당,2026-09-04,03:45,107.0,428.2
반월당,2026-09-04,04:00,104.6,418.6
반월당,2026-09-04,04:15,106.1,424.3
반월당,2026-09-04,04:30,84.0,336.0
반월당,2026-09-04,04:45,86.9,347.5
반월당,2026-09-04,05:00,91.2,364.8
반월당,2026-09-04,05:15,128.6,514.6
반월당,2026-09-04,05:30,145.4,581.8
반월당,2026-09-04,05:45,181.9,727.7
반월당,2026-09-04,06:00,228.5,913.9
반월당,2026-09-04,06:15,244.8,979.2
반월당,2026-09-04,06:30,314.4,1257.6
반월당,2026-09-04,06:45,295.7,1182.7
반월당,2026-09-04,07:00,316.3,1265.3
반월당,2026-09-04,07:15,381.6,1526.4
반월당,2026-09-04,07:30,369.1,1476.5
반월당,2026-09-04,07:45,549.1,2196.5
반월당,2026-09-04,08:00,604.8,2419.2
반월당,2026-09-04,08:15,677.3,2709.1
반월당,2026-09-04,08:30,647.0,2588.2
반월당,2026-09-04,08:45,646.6,2586.2
반월당,2026-09-04,09:00,589.4,2357.8
반월당,2026-09-04,09:15,602.9,2411.5
반월당,2026-09-04,09:30,645.1,2580.5
반월당,2026-09-04,09:45,565.0,2259.8
반월당,2026-09-04,10:00,583.7,2334.7
반월당,2026-09-04,10:15,513.6,2054.4
반월당,2026-09-04,10:30,550.1,2200.3
반월당,2026-09-04,10:45,602.4,2409.6
반월당,2026-09-04,11:00,599.0,2396.2
반월당,2026-09-04,11:15,594.7,2378.9
반월당,2026-09-04,11:30,619.7,2478.7
반월당,2026-09-04,11:45,582.2,2329.0
반월당,2026-09-04,12:00,565.4,2261.8
반월당,2026-09-04,12:15,519.4,2077.4
반월당,2026-09-04,12:30,606.7,2426.9
반월당,2026-09-04,12:45,621.6,2486.4
반월당,2026-09-04,13:00,609.6,2438.4
반월당,2026-09-04,13:15,656.2,2624.6
반월당,2026-09-04,13:30,644.2,2576.6
반월당,2026-09-04,13:45,683.0,2732.2
반월당,2026-09-04,14:00,637.0,2547.8
반월당,2026-09-04,14:15,643.2,2572.8
반월당,2026-09-04,14:30,697.9,2791.7
반월당,2026-09-04,14:45,596.2,2384.6
반월당,2026-09-04,15:00,536.2,2144.6
반월당,2026-09-04,15:15,599.5,2398.1
반월당,2026-09-04,15:30,574.1,2296.3
반월당,2026-09-04,15:45,575.0,2300.2
반월당,2026-09-04,16:00,637.0,2547.8
반월당,2026-09-04,16:15,674.9,2699.5
반월당,2026-09-04,16:30,612.5,2449.9
반월당,2026-09-04,16:45,587.5,2350.1
반월당,2026-09-04,17:00,550.1,2200.3
반월당,2026-09-04,17:15,500.6,2002.6
반월당,2026-09-04,17:30,522.7,2090.9
반월당,2026-09-04,17:45,601.0,2403.8
반월당,2026-09-04,18:00,625.4,2501.8
반월당,2026-09-04,18:15,635.5,2542.1
반월당,2026-09-04,18:30,654.7,2618.9
반월당,2026-09-04,18:45,633.6,2534.4
반월당,2026-09-04,19:00,579.4,2317.4
반월당,2026-09-04,19:15,551.0,2204.2
반월당,2026-09-04,19:30,558.7,2234.9
반월당,2026-09-04,19:45,587.5,2350.1
반월당,2026-09-04,20:00,598.1,2392.3
반월당,2026-09-04,20:15,575.5,2302.1
반월당,2026-09-04,20:30,519.4,2077.4
반월당,2026-09-04,20:45,521.8,2087.0
반월당,2026-09-04,21:00,558.7,2234.9
반월당,2026-09-04,21:15,528.5,2113.9
반월당,2026-09-04,21:30,558.7,2234.9
반월당,2026-09-04,21:45,517.9,2071.7
반월당,2026-09-04,22:00,479.0,1916.2
반월당,2026-09-04,22:15,433.9,1735.7
반월당,2026-09-04,22:30,432.5,1729.9
반월당,2026-09-04,22:45,375.4,1501.4
반월당,2026-09-04,23:00,359.5,1438.1
반월당,2026-09-04,23:15,342.2,1369.0
반월당,2026-09-04,23:30,371.5,1486.1
반월당,2026-09-04,23:45,363.4,1453.4
반월당,2026-09-04,24:00,287.5,1150.1
반월당,2026-09-05,00:15,162.2,649.0
반월당,2026-09-05,00:30,142.1,568.3
반월당,2026-09-05,00:45,137.3,549.1
반월당,2026-09-05,01:00,136.8,547.2
반월당,2026-09-05,01:15,149.8,599.0
반월당,2026-09-05,01:30,141.6,566.4
반월당,2026-09-05,01:45,144.0,576.0
반월당,2026-09-05,02:00,137.8,551.0
반월당,2026-09-05,02:15,135.4,541.4
반월당,2026-09-05,02:30,128.2,512.6
반월당,2026-09-05,02:45,130.6,522.2
반월당,2026-09-05,03:00,129.6,518.4
반월당,2026-09-05,03:15,145.4,581.8
반월당,2026-09-05,03:30,142.6,570.2
반월당,2026-09-05,03:45,97.9,391.7
반월당,2026-09-05,04:00,93.1,372.5
반월당,2026-09-05,04:15,89.3,357.1
반월당,2026-09-05,04:30,80.2,320.6
반월당,2026-09-05,04:45,84.5,337.9
반월당,2026-09-05,05:00,93.1,372.5
반월당,2026-09-05,05:15,131.0,524.2
반월당,2026-09-05,05:30,144.5,577.9
반월당,2026-09-05,05:45,196.3,785.3
반월당,2026-09-05,06:00,254.9,1019.5
반월당,2026-09-05,06:15,274.6,1098.2
반월당,2026-09-05,06:30,271.2,1084.8
반월당,2026-09-05,06:45,297.1,1188.5
반월당,2026-09-05,07:00,301.4,1205.8
반월당,2026-09-05,07:15,318.2,1273.0
반월당,2026-09-05,07:30,333.1,1332.5
반월당,2026-09-05,07:45,384.5,1537.9
반월당,2026-09-05,08:00,396.5,1585.9
반월당,2026-09-05,08:15,440.2,1760.6
반월당,2026-09-05,08:30,522.7,2090.9
반월당,2026-09-05,08:45,494.9,1979.5
반월당,2026-09-05,09:00,448.3,1793.3
반월당,2026-09-05,09:15,634.1,2536.3
반월당,2026-09-05,09:30,542.9,2171.5
반월당,2026-09-05,09:45,625.4,2501.8
반월당,2026-09-05,10:00,619.2,2476.8
반월당,2026-09-05,10:15,586.1,2344.3
반월당,2026-09-05,10:30,493.9,1975.7
반월당,2026-09-05,10:45,525.1,2100.5
반월당,2026-09-05,11:00,548.6,2194.6
반월당,2026-09-05,11:15,553.4,2213.8
반월당,2026-09-05,11:30,553.0,2211.8
반월당,2026-09-05,11:45,520.8,2083.2
반월당,2026-09-05,12:00,513.6,2054.4
반월당,2026-09-05,12:15,499.7,1998.7
반월당,2026-09-05,12:30,475.7,1902.7
반월당,2026-09-05,12:45,565.9,2263.7
반월당,2026-09-05,13:00,557.8,2231.0
반월당,2026-09-05,13:15,732.0,2928.0
반월당,2026-09-05,13:30,701.3,2805.1
반월당,2026-09-05,13:45,689.8,2759.0
반월당,2026-09-05,14:00,675.8,2703.4
반월당,2026-09-05,14:15,654.2,2617.0
반월당,2026-09-05,14:30,565.0,2259.8
반월당,2026-09-05,14:45,556.8,2227.2
반월당,2026-09-05,15:00,535.2,2140.8
반월당,2026-09-05,15:15,533.3,2133.1
반월당,2026-09-05,15:30,490.1,1960.3
반월당,2026-09-05,15:45,480.0,1920.0
반월당,2026-09-05,16:00,537.1,2148.5
반월당,2026-09-05,16:15,613.4,2453.8
반월당,2026-09-05,16:30,590.4,2361.6
반월당,2026-09-05,16:45,561.6,2246.4
반월당,2026-09-05,17:00,554.4,2217.6
반월당,2026-09-05,17:15,377.3,1509.1
반월당,2026-09-05,17:30,467.5,1870.1
반월당,2026-09-05,17:45,423.8,1695.4
반월당,2026-09-05,18:00,516.5,2065.9
반월당,2026-09-05,18:15,515.5,2062.1
반월당,2026-09-05,18:30,557.8,2231.0
반월당,2026-09-05,18:45,540.5,2161.9
반월당,2026-09-05,19:00,521.8,2087.0
반월당,2026-09-05,19:15,525.6,2102.4
반월당,2026-09-05,19:30,497.3,1989.1
반월당,2026-09-05,19:45,571.2,2284.8
반월당,2026-09-05,20:00,558.2,2233.0
반월당,2026-09-05,20:15,569.8,2279.0
반월당,2026-09-05,20:30,464.6,1858.6
반월당,2026-09-05,20:45,532.3,2129.3
반월당,2026-09-05,21:00,565.4,2261.8
반월당,2026-09-05,21:15,569.3,2277.1
반월당,2026-09-05,21:30,542.4,2169.6
반월당,2026-09-05,21:45,440.6,1762.6
반월당,2026-09-05,22:00,434.4,1737.6
반월당,2026-09-05,22:15,372.0,1488.0
반월당,2026-09-05,22:30,356.2,1424.6
반월당,2026-09-05,22:45,341.3,1365.1
반월당,2026-09-05,23:00,249.1,996.5
반월당,2026-09-05,23:15,331.2,1324.8
반월당,2026-09-05,23:30,331.7,1326.7
반월당,2026-09-05,23:45,315.8,1263.4
반월당,2026-09-05,24:00,230.9,923.5
